,file_id,user_id,subforum_id,num_contexts,label,text,new_label,textidx,lengths
122,13435201_2,575675,1347,2,noHate,"i hope one day to proudly say again that i am an american , when we take this country back .",1,"[5, 163, 62, 117, 6, 4033, 106, 248, 13, 5, 136, 78, 291, 4, 70, 37, 174, 22, 152, 102, 2]",21
123,13435201_3,575675,1347,2,noHate,btl,1,[7463],1
124,13442727_1,577488,1347,1,noHate,"ok, i have been through some of the other threads on this section about ns and watched a few videos on yt .",1,"[581, 4, 5, 18, 88, 312, 75, 9, 3, 89, 1673, 19, 22, 635, 55, 1381, 7, 1182, 8, 108, 460, 19, 2018, 2]",24
125,13442727_2,577488,1347,1,noHate,it has obviously been misunderstood and i would been keen to learn more .,1,"[12, 83, 1300, 88, 4034, 7, 5, 61, 88, 4035, 6, 455, 77, 2]",14
126,13444199_1,581884,1347,3,hate,i retract - always .... always because an animal lacks the skills to properly raise a ( half ) human child .,2,"[5, 7464, 15, 168, 238, 168, 105, 78, 974, 5146, 3, 1371, 6, 1239, 1382, 8, 56, 337, 54, 711, 355, 2]",22
127,13444199_2,581884,1347,3,noHate,i apologize for my ignorance .,1,"[5, 2833, 16, 29, 2834, 2]",6
128,13446781_1,572067,1347,0,noHate,baby steps .,1,"[812, 4036, 2]",3
129,13446781_2,572067,1347,1,noHate,"i do n't think anyone is insinuating that we are equal to non whites , or that we would ignore white nations .",1,"[5, 30, 41, 92, 151, 11, 5147, 13, 37, 17, 4037, 6, 175, 84, 4, 38, 13, 37, 61, 1240, 23, 670, 2]",23
130,13446781_3,572067,1347,1,hate,when most whites today have so much white guilt laid upon them that they feel they have to act black or have sexual relations and children with blacks just to be accepted there is a problem with the white race memo .,2,"[70, 156, 84, 303, 18, 49, 155, 23, 1851, 2835, 1014, 53, 13, 20, 260, 20, 18, 6, 732, 76, 38, 18, 1241, 5148, 7, 202, 27, 135, 44, 6, 32, 2031, 40, 11, 8, 348, 27, 3, 23, 113, 5149, 2]",42
131,13446781_4,572067,1347,1,noHate,these people have no idea about who they are or where they came from and any knowledge that they do have has guilt attached to it .,1,"[100, 52, 18, 73, 416, 55, 66, 20, 17, 38, 124, 20, 311, 48, 7, 103, 1852, 13, 20, 30, 18, 83, 1851, 3313, 6, 12, 2]",27
132,13446781_5,572067,1347,1,noHate,if whites did have some knowledge and a little more recognition was put out there i think most of them would feel a little more pride of who they are and stick to the white race .,1,"[39, 84, 133, 18, 75, 1852, 7, 8, 201, 77, 5150, 28, 191, 51, 40, 5, 92, 156, 9, 53, 61, 260, 8, 201, 77, 473, 9, 66, 20, 17, 7, 834, 6, 3, 23, 113, 2]",37
133,13449094_1,579167,1347,0,hate,there should not be problems between the different classes inside the race white since we are all whites they should be joined to fight against non-whites they are our enemies .,2,"[40, 101, 33, 32, 671, 462, 3, 331, 1015, 1078, 3, 113, 23, 252, 37, 17, 31, 84, 20, 101, 32, 975, 6, 349, 232, 175, 15, 84, 20, 17, 74, 883, 2]",33
134,13449383_1,582096,1347,0,noHate,if a person is white and he is a christian or a pagan then i consider him as my brother or sister no matter whatever profession he is into .,1,"[39, 8, 234, 11, 23, 7, 82, 11, 8, 540, 38, 8, 1853, 95, 5, 1016, 169, 35, 29, 593, 38, 713, 73, 533, 787, 5151, 82, 11, 130, 2]",30
135,13451430_1,582250,1347,0,noHate,can you give any examples of progress made by skinheads or the klan ?,1,"[57, 14, 257, 103, 3314, 9, 2032, 274, 71, 1684, 38, 3, 1017, 21]",14
136,13451430_2,582250,1347,0,noHate,seems to me they are in precipitous decline .,1,"[403, 6, 58, 20, 17, 10, 7465, 5152, 2]",9
137,13453511_1,576458,1347,0,noHate,ive been around here for four years and seen almost no class divide .,1,"[5, 162, 88, 126, 68, 16, 837, 125, 7, 218, 443, 73, 483, 2836, 2]",15
138,13453511_2,576458,1347,0,noHate,"i dont really like even talking about it , because i fear we will create a division where there is none .",1,"[5, 30, 91, 199, 36, 128, 503, 55, 12, 4, 105, 5, 712, 37, 47, 788, 8, 2470, 124, 40, 11, 636, 2]",23
139,13454668_1,573278,1347,0,hate,black ``women''on london transport ...,2,"[76, 26, 26, 7466, 408, 5153, 60]",7
140,13454668_2,573278,1347,0,noHate,"racist woman rant in london part 1 - youtube original racist black girls fighting , south london railway balham to mitcham 18.11.2011 - youtube",1,"[298, 302, 3315, 10, 408, 288, 270, 15, 67, 1685, 298, 76, 383, 672, 4, 364, 408, 7467, 7468, 6, 7469, 7470, 15, 67]",24
141,13456696_1,572219,1396,2,noHate,"[quote=trotis;10497843]isn't south african chocolate made by overseas companies based in sa ? ( british and swiss ) would a `` mars bar '' taste different made in sa compared to one in england ? / quote ] i would have thought so too , but the stuff tastes different .",1,"[189, 1121, 137, 7471, 364, 835, 2837, 274, 71, 5154, 1854, 859, 10, 1369, 21, 56, 541, 7, 2471, 54, 61, 8, 26, 26, 4038, 813, 63, 1564, 331, 274, 10, 1369, 1183, 6, 62, 10, 639, 21, 72, 1121, 188, 5, 61, 18, 299, 49, 115, 4, 34, 3, 435, 4039, 331, 2]",54
142,13456696_2,572219,1396,2,noHate,i think it has something to do with the type of sugar or where the sugar was originally grown .,1,"[5, 92, 12, 83, 197, 6, 30, 27, 3, 640, 9, 2242, 38, 124, 3, 2242, 28, 2243, 3316, 2]",20
143,13456696_3,572219,1396,2,noHate,btw - i do n't recall seeing a mars bar in s.a ?,1,"[1079, 15, 5, 30, 41, 5155, 929, 8, 4038, 813, 10, 7472, 21]",13
144,13456696_4,572219,1396,2,noHate,i never drink diet anything either because of the aspartame and water is for the fish .,1,"[5, 131, 884, 4040, 206, 504, 105, 9, 3, 7473, 7, 444, 11, 16, 3, 714, 2]",17
145,13456696_5,572219,1396,2,noHate,"i try to avoid the gmo stuff too , but since they do n't label the stuff it 's hard to do .",1,"[5, 229, 6, 1301, 3, 7474, 435, 115, 4, 34, 252, 20, 30, 41, 5156, 3, 435, 12, 25, 360, 6, 30, 2]",23
146,13456696_6,572219,1396,2,noHate,and then you need to avoid high fructose corn syrup - bad for you and made from gm corn .,1,"[7, 95, 14, 138, 6, 1301, 289, 7475, 2472, 7476, 15, 237, 16, 14, 7, 274, 48, 5157, 2472, 2]",20
147,13456696_7,572219,1396,2,noHate,you also need to avoid anything soya .,1,"[14, 148, 138, 6, 1301, 206, 7477, 2]",8
148,13456696_8,572219,1396,2,noHate,and then there is the pesticides on your fresh ( ? ) fruit and veggies .,1,"[7, 95, 40, 11, 3, 7478, 19, 50, 2838, 56, 21, 54, 2244, 7, 7479, 2]",16
149,13456696_9,572219,1396,2,noHate,and the non-edible chemicals in the processed and sometimes not so processed food .,1,"[7, 3, 175, 15, 7480, 5158, 10, 3, 5159, 7, 653, 33, 49, 5159, 463, 2]",16
150,13456696_10,572219,1396,2,noHate,in the end the only safe thing to eat is grass if you are lucky enough to have your own garden ( or grow your own food if you have the space ) and hope to hell the government here does n't do chemical spraying .,1,"[10, 3, 393, 3, 96, 1018, 185, 6, 610, 11, 2033, 39, 14, 17, 1686, 322, 6, 18, 50, 153, 4041, 56, 38, 838, 50, 153, 463, 39, 14, 18, 3, 1019, 54, 7, 163, 6, 315, 3, 333, 68, 187, 41, 30, 7481, 7482, 2]",46
151,13456696_11,572219,1396,2,noHate,"hell , the way we are deliberately poisoning ourselves i 'm surprised we have lasted this long !",1,"[315, 4, 3, 120, 37, 17, 3317, 3318, 1565, 5, 45, 81, 928, 37, 18, 4042, 22, 207, 24]",19
152,13456921_1,578990,1347,0,hate,"if not kept in check , we may very will be living in an actual planet of the apes soon .",2,"[39, 33, 1687, 10, 316, 4, 37, 285, 118, 47, 32, 338, 10, 78, 1302, 690, 9, 3, 885, 350, 2]",21
153,13456921_2,578990,1347,2,noHate,youtube - & #x202a ; kenya - hacked to death by panga in front of film crew & #x202c ; & rlm ;,1,"[67, 15, 132, 317, 886, 159, 7483, 15, 4043, 6, 380, 71, 7484, 10, 388, 9, 1006, 2839, 132, 317, 887, 159, 132, 976, 159]",25
154,13458373_1,582330,1347,0,noHate,racist attack by blacks on a young white girl in france .,1,"[298, 382, 71, 135, 19, 8, 404, 23, 266, 10, 1466, 2]",12
155,13458373_2,582330,1347,0,noHate,negro holding the camera laughs with glee : dailymotion - agression raciste contre une jeune fille blanche - france - une vidéo news & politics,1,"[231, 1855, 3, 1688, 4044, 27, 7485, 43, 7486, 15, 7487, 7488, 7489, 5160, 7490, 7491, 7492, 15, 1466, 15, 5160, 7493, 176, 132, 1242]",25
156,13458484_1,572404,1347,0,noHate,what happens when popeye 's runs out of chicken youtube - popeyes freakout ( ghetto vers .,1,"[69, 839, 70, 5161, 25, 4045, 51, 9, 2473, 67, 15, 7494, 7495, 56, 1122, 7496, 2]",17
157,13458484_2,572404,1347,0,noHate,"2.0 ) * does contain alot of profanity , so you have been forewarned *",1,"[7497, 54, 65, 187, 4046, 738, 9, 7498, 4, 49, 14, 18, 88, 7499, 65]",15
158,13460017_1,582330,1347,0,noHate,negro rainforest `` music ''.,1,"[231, 4047, 26, 26, 304, 63, 2]",7
159,13460017_2,582330,1347,0,noHate,"( if you click the video , the video comments are full of self-hating whites ) : youtube - baka rainforest people yodellers",1,"[56, 39, 14, 632, 3, 145, 4, 3, 145, 1071, 17, 409, 9, 739, 15, 2474, 84, 54, 43, 67, 15, 7500, 4047, 52, 7501]",25
160,13461061_1,575534,1346,0,noHate,what the ...,1,"[69, 3, 60]",3
161,13461061_2,575534,1346,0,noHate,"non-muslim michigan high school students wear hijabs in school for class lesson to `` explore religion and identity '' | pamela geller , atlas shrugs",1,"[175, 15, 754, 2034, 289, 99, 467, 1020, 7502, 10, 99, 16, 483, 1566, 6, 26, 26, 7503, 1303, 7, 1304, 63, 280, 5162, 7504, 4, 7505, 7506]",28
162,13461719_1,575756,1347,0,noHate,i have n't been able to finish watching even one of these videos .,1,"[5, 18, 41, 88, 424, 6, 2035, 472, 128, 62, 9, 100, 460, 2]",14
163,13461719_2,575756,1347,2,hate,as soon as i hear them uttering their monkey gibberish i feel like smashing my computer screen with my fist .,2,"[35, 350, 35, 5, 346, 53, 7507, 42, 1467, 5163, 5, 260, 36, 5164, 29, 1008, 1689, 27, 29, 4048, 2]",21
164,13461719_3,575756,1347,2,noHate,that would be too expensive .,1,"[13, 61, 32, 115, 2245, 2]",6
165,13462533_1,579056,1347,0,noHate,thanks.,1,"[271, 2]",2
166,13462533_2,579056,1347,2,noHate,i hope this will catch on like the 14 words .,1,"[5, 163, 22, 47, 1670, 19, 36, 3, 814, 641, 2]",11
167,13462533_3,579056,1347,2,noHate,if anyone wants to post it in other forums feel free to do so .,1,"[39, 151, 534, 6, 186, 12, 10, 89, 1123, 260, 222, 6, 30, 49, 2]",15
168,13463371_1,572196,1346,0,noHate,"it is very hard for average whites to see their own disenfranchisement , let alone realize that it is planned .",1,"[12, 11, 118, 360, 16, 1080, 84, 6, 79, 42, 153, 5165, 4, 184, 417, 1124, 13, 12, 11, 4049, 2]",21
169,13463371_2,572196,1346,0,noHate,this is because much of the disenfranchisement is by way of destroying white cultural identity and pride .,1,"[22, 11, 105, 155, 9, 3, 5165, 11, 71, 120, 9, 3319, 23, 1171, 1304, 7, 473, 2]",18
170,13463371_3,572196,1346,0,noHate,so contributing and participating in any way to opportunities to instill pride in white ethnic heritage and even white american ethnic heritage will go a long way in helping them recognize what is being taken away .,1,"[49, 5166, 7, 7508, 10, 103, 120, 6, 4050, 6, 4051, 473, 10, 23, 756, 840, 7, 128, 23, 291, 756, 840, 47, 87, 8, 207, 120, 10, 1840, 53, 7509, 69, 11, 158, 571, 287, 2]",37
171,13467569_1,574152,1346,0,noHate,pffffft!,1,"[7510, 24]",2
172,13467569_2,574152,1346,0,noHate,"ive seen that crap too , and thought wtf ?",1,"[5, 162, 218, 13, 474, 115, 4, 7, 299, 1468, 21]",11
173,13467569_3,574152,1346,2,hate,i can picture him as that baby monkey on the ' save the rainforest comercial or whatever,2,"[5, 57, 456, 169, 35, 13, 812, 1467, 19, 3, 45, 789, 3, 4047, 7511, 38, 787]",17
174,13469056_1,575695,1347,0,noHate,the only thing holding us back are our traitors and the 40billion anti-european people of the earth that flourished on our technology .,1,"[3, 96, 185, 1855, 111, 102, 17, 74, 1021, 7, 3, 7512, 249, 15, 445, 52, 9, 3, 611, 13, 7513, 19, 74, 2840, 2]",25
175,13473137_1,572196,1346,2,noHate,"thanks for saving the picture but the one i saw was a black guy looking at a laptop and a white girl sitting next to him , laughing and hanging on him also looking at the laptop but they did n't show what was on the laptop .",1,"[271, 16, 2475, 3, 456, 34, 3, 62, 5, 208, 28, 8, 76, 264, 167, 46, 8, 4052, 7, 8, 23, 266, 930, 259, 6, 169, 4, 1383, 7, 2036, 19, 169, 148, 167, 46, 3, 4052, 34, 20, 133, 41, 173, 69, 28, 19, 3, 4052, 2]",48
176,13473137_2,572196,1346,2,noHate,they were in a living room sitting on the couch implying that they were a couple .,1,"[20, 93, 10, 8, 338, 1168, 930, 19, 3, 5167, 5168, 13, 20, 93, 8, 347, 2]",17
177,13473465_1,583637,1346,2,noHate,its really sad how so many whites just don`t even care and there actually happy that this is coming to be .,1,"[123, 199, 521, 86, 49, 114, 84, 44, 2476, 128, 392, 7, 40, 256, 485, 13, 22, 11, 365, 6, 32, 2]",22
178,13474879_1,572059,1346,0,noHate,there's more sex and sleaze condensed on the shelves of the check out line than you 'll get in 2 hours of tv - and 2 hours of tv is lethal to your spirit !,1,"[40, 25, 77, 1305, 7, 7514, 7515, 19, 3, 7516, 9, 3, 316, 51, 486, 107, 14, 165, 64, 10, 225, 740, 9, 267, 15, 7, 225, 740, 9, 267, 11, 5169, 6, 50, 1243, 24]",36
179,13475102_1,572408,1346,1,noHate,"and her husband is tom brady , this good-looking white nordic guy : here 's a photo of them with their ( white ) children :",1,"[7, 97, 1690, 11, 2477, 5170, 4, 22, 80, 15, 167, 23, 572, 264, 43, 68, 25, 8, 888, 9, 53, 27, 42, 56, 23, 54, 202, 43]",28
180,13477084_1,572059,1346,0,noHate,i actually celebrate black history month .,1,"[5, 256, 2037, 76, 389, 642, 2]",7
181,13477084_2,572059,1346,2,hate,i have a dream - one of these days black occupation of america will be history !,2,"[5, 18, 8, 1567, 15, 62, 9, 100, 301, 76, 2841, 9, 436, 47, 32, 389, 24]",17
182,13477295_1,572087,1345,2,hate,"pathological killers , they are .",2,"[7517, 2842, 4, 20, 17, 2]",6
183,13477295_2,572087,1345,2,hate,jews have been poisoning wells since biblical times .,2,"[190, 18, 88, 3318, 3320, 252, 7518, 210, 2]",9
184,13477295_3,572087,1345,2,hate,no wonder we are in such bad shape with this tribe in charge of the white house and congress .,2,"[73, 290, 37, 17, 10, 246, 237, 2038, 27, 22, 1856, 10, 1184, 9, 3, 23, 265, 7, 5171, 2]",20
185,13477865_1,572224,1346,0,hate,the jew represents the snake .,2,"[3, 251, 2843, 3, 2844, 2]",6
186,13477865_2,572224,1346,1,hate,all you need is to cut off it 's head and the rest of the problems will crumble away with ease,2,"[31, 14, 138, 11, 6, 790, 170, 12, 25, 505, 7, 3, 539, 9, 3, 671, 47, 7519, 287, 27, 3321]",21
187,13480997_1,573561,1345,3,hate,"i hate to see such beautiful white females become victims of these sick , violent merciless animals .",2,"[5, 239, 6, 79, 246, 373, 23, 1081, 363, 841, 9, 100, 673, 4, 842, 7520, 741, 2]",18
188,13480997_2,573561,1345,0,hate,separation is the only answer !,2,"[7521, 11, 3, 96, 1125, 24]",6
189,13480997_3,573561,1345,3,noHate,white power !,1,"[23, 555, 24]",3
190,13482637_1,585090,1346,0,noHate,white americans and white europeons have too few children .,1,"[23, 815, 7, 23, 7522, 18, 115, 108, 202, 2]",10
191,13482637_2,585090,1346,0,noHate,other than the amish no other group of whites have large families .,1,"[89, 107, 3, 5172, 73, 89, 253, 9, 84, 18, 755, 858, 2]",13
192,13483810_1,579291,1347,0,noHate,honestly the better idea is private schools for our people ; the average parent is a poor teacher .,1,"[1297, 3, 279, 416, 11, 1126, 263, 16, 74, 52, 159, 3, 1080, 1675, 11, 8, 538, 425, 2]",19
193,13483810_2,579291,1347,0,noHate,the muslims have ultra strict racialist private schools the world over ; why do n't whites ?,1,"[3, 1022, 18, 7523, 3322, 4053, 1126, 263, 3, 171, 129, 159, 164, 30, 41, 84, 21]",17
194,13484158_1,579086,1345,1,hate,while they are in prison the kikes should get the same food the regular prison population gets ...,2,"[230, 20, 17, 10, 1127, 3, 2845, 101, 64, 3, 144, 463, 3, 2478, 1127, 668, 475, 60]",18
195,13484158_2,579086,1345,1,hate,who the hell cares if its not kosher ...,2,"[66, 3, 315, 2479, 39, 123, 33, 2039, 60]",9
196,13484158_3,579086,1345,1,noHate,this is n't the local 4 diamond hilton situated on some sunny beach ...,1,"[22, 11, 41, 3, 542, 464, 7524, 7525, 7526, 19, 75, 5173, 1469, 60]",14
197,13484565_1,581444,1345,2,hate,"i've felt anger when i 've read it on forum , but we have to do our part and speaking at loud voice this fact , because , for example , i 'm from europe and this fact is not pased on tv news or in the news paper ... knows your enemies is the first pass for vicory on them !",2,"[5, 413, 1185, 3323, 70, 5, 45, 162, 212, 12, 19, 240, 4, 34, 37, 18, 6, 30, 74, 288, 7, 1186, 46, 1691, 1857, 22, 397, 4, 105, 4, 16, 643, 4, 5, 45, 81, 48, 339, 7, 22, 397, 11, 33, 7527, 19, 267, 176, 38, 10, 3, 176, 931, 60, 622, 50, 883, 11, 3, 160, 522, 16, 7528, 19, 53, 24]",65
198,13488146_1,585682,1395,2,noHate,we dont care about alaska while it is not white land .,1,"[37, 30, 91, 392, 55, 5174, 230, 12, 11, 33, 23, 523, 2]",13
199,13488146_2,585682,1395,2,hate,we are more concerned about zog controlling us and russia .,2,"[37, 17, 77, 1858, 55, 2246, 4054, 111, 7, 889, 2]",11
200,13488914_1,575554,1395,0,hate,"why do n't white europeans and americans grow a set of balls , and deport these black and brown animals from their countries ?",2,"[164, 30, 41, 23, 791, 7, 815, 838, 8, 594, 9, 2247, 4, 7, 2846, 100, 76, 7, 281, 741, 48, 42, 410, 21]",24
201,13491591_1,575250,1395,0,noHate,"another eurorus update , more video and photos ! [ gvideo ] http://video.google.com/videoplay ? docid = 5268894597794277031 [ /gvideo ] a fascinating conversation between dr. alfred vierling & dr. duke !",1,"[214, 7529, 1187, 4, 77, 145, 7, 1072, 24, 189, 7530, 188, 7531, 21, 5175, 137, 7532, 189, 7533, 188, 8, 7534, 3324, 462, 502, 2, 5176, 5177, 132, 502, 2, 843, 24]",33
202,13491591_2,575250,1395,0,noHate,"kris roman , jan kristel , dr. alfred vierling , dr. david duke , thiery van roy , frederik ranson , andreas thierry , stephanos gekas .",1,"[7535, 2248, 4, 7536, 7537, 4, 502, 2, 5176, 5177, 4, 502, 2, 623, 843, 4, 7538, 1380, 5178, 4, 7539, 7540, 4, 5179, 7541, 4, 7542, 7543, 2]",29
203,13491591_3,575250,1395,0,noHate,robert steuckers and dr. david duke gunther van den eynde en dr. david duke euro-rus 2008 !,1,"[2040, 7544, 7, 502, 2, 623, 843, 7545, 1380, 4055, 7546, 2041, 502, 2, 623, 843, 1692, 15, 2847, 2848, 24]",21
204,13491591_4,575250,1395,0,noHate,"euro-rus евро-русь for a great europe , from gibraltar to vladivostok !",1,"[1692, 15, 2847, 7547, 15, 7548, 16, 8, 142, 339, 4, 48, 7549, 6, 7550, 24]",16
205,13491591_5,575250,1395,0,noHate,http://www.eurorus.org/,1,[7551],1
206,13492064_1,576293,1395,2,noHate,what would you have done instead ?,1,"[69, 61, 14, 18, 384, 652, 21]",7
207,13492064_2,576293,1395,2,noHate,"ignore the genocide on serbs , turn your back on your own people .",1,"[1240, 3, 543, 19, 2042, 4, 476, 50, 102, 19, 50, 153, 52, 2]",14
208,13492064_3,576293,1395,2,noHate,then you are a traitor .,1,"[95, 14, 17, 8, 2480, 2]",6
209,13493681_1,572043,1395,0,noHate,"ivan ivanovich shishkin , january 25 , 1832 march 20 , 1898 ( иван иванович шишкин ) felling of forest , 1867 landscape with a lake at the seashore , 1890 ( sketch ) birch grove , 1896 view at a neighborhood of petersburg , 1856 swiss landscape , 1866 forest on the eve of thunderstorm , 1872 oak forest in a grey day , 1873 ( sketch ) swamp .",1,"[5180, 7552, 7553, 4, 2249, 860, 4, 7554, 520, 582, 4, 7555, 56, 7556, 7557, 7558, 54, 7559, 9, 1859, 4, 7560, 3325, 27, 8, 1568, 46, 3, 7561, 4, 5181, 56, 5182, 54, 7562, 4056, 4, 7563, 1384, 46, 8, 1306, 9, 2849, 4, 7564, 2471, 3325, 4, 7565, 1859, 19, 3, 4057, 9, 7566, 4, 5183, 3326, 1859, 10, 8, 2481, 117, 4, 7567, 56, 5182, 54, 4058, 2]",71
